num_authors,num_maintainers,num_roles,has_organization,has_license,yanked,has_sdist,has_sig,num_dependencies,has_requires_python,num_releases,days_since_first_release,days_since_last_release,dev_status_level,description_length,num_classifiers,num_project_urls,has_homepage,num_wheel_dists,total_dist_size_kb,package,version,label
1,0,6,0,1,0,1,0,0,0,35,3633,1010,2,218,9,1,1,5,905,typed-ast,0.6.3,1
1,0,5,0,1,0,1,0,0,0,73,6809,532,3,427,9,2,1,0,271,webob,1.0.3,1
1,0,5,0,1,0,1,0,14,0,26,2945,38,1,1652,8,1,1,1,29,wagtail-2fa,0.1.0,1
1,0,3,0,1,0,1,0,19,1,1565,3874,5,2,1797,8,6,1,1,9130,homeassistant,0.103.6,1
1,0,6,0,1,0,1,0,0,0,122,4274,179,3,3056,17,2,1,0,1344,pwntools,3.3.0b0,1
1,0,1,0,1,1,1,0,3,1,57,2737,33,1,6116,14,1,1,0,2859,imagecodecs,2019.1.1,1
1,0,1,0,0,0,1,0,44,1,88,2626,8,0,2697,10,1,1,1,3333,glance,21.1.0,1
1,0,0,1,0,0,1,0,0,0,429,5806,2,3,1820,15,2,1,0,7690,django,1.4.17,1
1,0,3,1,1,0,1,0,0,1,266,3801,7,1,4331,9,3,1,0,1553,diffoscope,177,1
0,0,1,0,1,0,1,0,99,1,486,1261,5,0,5618,5,2,1,1,1840,langchain,0.0.217,1
1,0,1,0,1,0,1,0,0,0,89,4254,109,1,5054,11,2,1,0,614,asyncssh,1.6.0,1
1,0,5,0,1,0,1,0,7,0,48,5869,1192,0,40317,11,1,1,1,238,colander,1.4,1
1,0,2,0,1,0,1,0,39,0,202,3488,2,3,5882,11,1,1,1,16,azure-cli,2.0.20,1
1,0,1,0,1,1,0,0,123,0,373,5209,989,0,2557,8,1,1,1,45749,sentry,22.7.0,1
0,0,2,0,1,0,1,0,14,1,74,2787,295,0,2748,3,1,1,1,236,vyper,0.1.0b14,1
1,0,4,0,1,0,1,0,0,0,32,6014,3862,0,7,0,2,1,0,17,oauth2,1.5.165,1
1,0,3,1,1,0,1,0,4,1,172,1976,0,3,5497,10,5,1,1,40,apache-airflow-providers-snowflake,2.0.0,1
1,0,1,0,1,0,1,0,0,0,802,4563,0,3,1459,13,1,1,1,867,netius,1.11.19,1
1,0,1,0,0,0,1,0,14,0,266,1041,418,0,6993,3,1,1,1,34019,lollms,1.1.14,1
1,0,2,0,1,0,1,0,0,0,143,4666,2947,0,7,0,2,1,1,4920,ajenti,1.2.23.4,1
1,0,2,0,1,0,1,0,0,0,13,6797,63,3,1782,8,2,1,0,119,pyrad,2.0,1
0,0,1,0,1,0,1,0,0,0,42,5681,402,0,15913,3,1,1,1,125,dnslib,0.9.16,1
1,0,1,0,1,0,1,0,1,0,22,2924,2169,0,2472,6,1,1,1,9,pyarchery,1.1.0,1
1,0,1,0,1,0,1,0,0,0,89,4254,109,1,4737,11,2,1,0,451,asyncssh,1.2.0,1
1,0,1,0,1,0,1,0,14,1,252,4268,12,3,4260,10,1,1,1,231,alerta-server,7.1.1,1
1,0,8,0,1,0,1,0,0,1,154,6372,64,3,2132,13,1,1,1,2726,pip,19.2,1
1,0,1,0,1,0,1,0,0,0,190,4328,3,3,5475,7,2,1,0,1827,privacyidea,2.10dev2,1
1,0,2,0,1,0,1,0,18,1,1069,2596,1,0,3659,7,3,1,1,147,strawberry-graphql,0.69.2,1
1,0,10,0,1,0,1,0,0,0,420,4805,2,3,5265,16,1,1,0,10463,ansible,2.6.8,1
1,0,7,0,1,0,1,0,0,0,71,5812,59,2,558,15,2,1,0,366,apache-libcloud,0.12.3,1
1,0,2,0,1,0,1,0,0,1,577,2759,37,0,8168,2,2,1,0,5919,mindsdb,24.11.4.1,1
1,0,1,0,1,0,1,0,0,0,47,3201,995,0,0,0,1,1,0,7146,gerapy,0.8.6rc1,1
1,0,3,0,1,0,0,0,22,0,96,2367,34,3,544,18,2,1,6,629476,tensorflow-cpu,2.1.3,1
1,0,0,1,1,0,1,0,5,1,429,5806,2,3,1902,17,5,1,1,16154,django,3.0.9,1
1,1,2,1,1,0,1,0,24,1,252,6781,30,3,1959,19,3,1,1,15045,virtualenv,20.0.30,1
1,0,0,1,1,0,1,0,11,1,589,3596,28,3,7741,10,1,1,1,12751,jupyterlab,1.2.0a3,1
1,0,1,0,1,0,1,0,17,1,292,2678,34,0,3059,11,4,1,1,593,piccolo,0.120.0,1
1,0,1,0,0,0,1,0,62,0,104,3004,12,3,1923,16,1,1,1,9869,horizon,16.2.2,1
1,0,0,1,1,0,1,0,0,0,755,5534,22,3,7,11,2,1,0,254,trytond,1.4.11,1
1,0,1,0,1,0,1,0,0,0,79,4279,82,3,976,14,1,1,1,117,pydash,3.4.0,1
1,0,1,0,1,0,1,0,0,0,1238,3716,1038,0,0,0,1,1,1,20568,sickrage,9.3.19,1
9,0,6,0,0,0,1,0,29,1,658,2606,7,3,12687,12,1,1,1,35345,gradio,4.28.3,1
1,0,1,1,1,0,1,0,0,0,120,6937,162,0,67,0,2,1,0,133,ckan,0.3,1
1,0,2,0,1,0,0,0,5,1,87,2429,9,0,2640,10,4,1,4,19610,wasmtime,0.22.0,1
1,0,1,0,1,0,1,0,0,0,31,4505,2525,0,2295,0,2,1,0,48,simiki,1.0.0,1
1,0,1,0,0,0,1,0,21,0,266,1041,418,0,10600,3,1,1,1,101,lollms,2.1.36,1
0,0,3,0,1,0,1,0,37,1,248,1024,379,0,12343,5,0,0,1,163,embedchain,0.0.75,1
1,0,1,0,1,0,1,0,0,0,48,4529,89,3,1277,8,2,1,0,20,websockets,2.2,1
1,0,3,1,1,0,0,0,0,0,29,5337,115,3,0,8,2,1,2,452,pywps,4.0.0,1
1,0,1,0,1,0,1,0,11,1,292,2678,34,0,2998,10,1,1,1,352,piccolo,0.40.0,1
1,0,6,0,1,0,1,0,22,1,658,2606,7,0,11975,0,1,1,1,11745,gradio,3.1.8b2,1
1,0,6,0,1,0,1,0,0,0,122,4274,179,3,3132,17,2,1,0,2110,pwntools,3.9.3,1
0,0,3,0,0,0,1,0,17,1,311,2171,10,0,79,0,1,1,1,55,vantage6-node,2.2.0b1,1
0,0,1,0,0,0,1,0,0,0,37,6560,358,0,0,0,0,0,0,24,rsa,1.3,1
0,0,3,0,1,0,1,0,5,0,60,2904,24,0,440,0,1,1,1,84,ansible-runner,1.1.0,1
1,0,5,0,1,0,1,0,0,0,559,3187,699,0,9,0,1,1,0,452,indy-node,1.11.0.dev1111,1
1,0,2,0,1,0,1,0,76,0,177,2405,7,2,153759,11,1,1,1,99621,dtale,1.47.0,1
1,0,1,0,1,0,1,0,0,0,133,4625,9,3,9494,13,2,1,0,12966,glances,2.7.1,1
1,0,0,1,1,0,1,0,0,0,429,5806,2,3,7,16,2,1,0,6361,django,1.3.1,1
1,0,3,0,1,0,1,0,4,0,107,5963,92,0,23955,9,1,1,1,237,urllib3,1.13.1,1
1,1,3,0,1,0,1,0,61,0,360,3999,450,2,7903,8,4,1,1,816,rasa,1.2.5,1
1,0,1,0,1,0,1,0,0,0,106,4411,133,2,8997,16,2,1,0,278,pywb,0.7.0,1
1,0,1,0,1,0,1,0,0,0,1238,3716,1038,0,0,0,1,1,1,20598,sickrage,9.2.62,1
1,0,1,0,1,0,0,0,15,1,154,3471,0,3,19789,10,1,1,1,4391,rdiffweb,2.4.8,1
1,0,2,1,1,0,1,0,0,0,253,6782,0,2,17400,3,2,1,0,1761,virtualenv,1.3.1,1
1,0,1,0,0,0,1,0,8,0,98,4224,51,0,569,11,1,1,1,71,oslo-middleware,2.6.0,1
0,1,2,1,1,0,1,0,0,1,144,7069,11,3,540,19,5,1,20,303443,numpy,1.18.2,1
1,0,5,0,1,0,1,0,0,0,559,3187,699,0,9,0,1,1,0,399,indy-node,1.10.0.dev1074,1
1,0,3,0,1,0,1,0,7,1,107,5963,92,0,41479,17,4,1,1,435,urllib3,1.26.4,1
1,0,2,0,1,0,1,0,22,1,1069,2596,1,3,4132,11,9,1,1,357,strawberry-graphql,0.156.0.dev1675101075,1
1,0,10,1,1,0,1,0,0,0,89,6392,1485,0,69540,1,2,1,0,461,products-atcontenttypes,1.3.2,1
1,0,2,0,1,0,1,0,23,1,135,2640,11,2,6010,6,1,1,1,1178,octobot,0.3.7,1
0,0,1,0,1,0,0,0,18,1,194,1697,5,0,2798,26,1,1,1,172,changedetection-io,0.39.5,1
1,0,5,0,1,0,1,0,0,0,227,6558,0,3,1668,9,2,1,0,1933,selenium,2.25.0,1
1,0,3,1,1,0,1,0,0,1,266,3801,7,1,4264,9,1,1,0,1533,diffoscope,148,1
1,0,0,1,1,0,1,0,879,1,282,3257,2,3,13669,12,5,1,1,8624,apache-airflow,1.10.15rc1,1
1,0,1,0,1,0,1,0,0,0,49,4656,1954,0,20701,8,2,1,0,1871,ladon,0.9.34,1
1,0,2,0,1,0,1,0,0,0,32,4815,969,0,1752,0,2,1,0,3,django-js-reverse,0.1.0,1
1,0,2,1,1,0,1,0,0,0,321,7359,6,3,5011,10,1,1,0,5041,sqlalchemy,1.1.8,1
1,0,8,1,1,0,1,0,0,0,217,7034,13,0,1973,0,1,1,0,11978,ipython,0.10.2,1
0,0,1,0,1,0,1,0,117,1,486,1262,6,0,5675,5,2,1,1,2662,langchain,0.0.281,1
1,0,1,1,1,0,1,0,0,1,153,4474,2,3,2358,21,1,1,18,27206,cryptography,2.4.2,1
1,0,2,0,1,0,1,0,0,0,60,5889,164,2,3154,8,2,1,0,7,bleach,0.3.4,1
1,0,0,1,1,0,1,0,0,0,755,5534,22,3,1887,18,2,1,0,451,trytond,2.8.11,1
0,0,4,0,1,0,0,0,1,0,60,2819,63,3,7689,24,1,1,27,922233,opencv-contrib-python,3.4.2.17,1
0,0,3,1,1,0,1,0,46,1,332,1905,0,3,9234,8,1,1,1,4683,dirac,7.3.35,1
1,0,6,0,1,0,1,0,0,1,80,2395,29,0,11707,2,2,1,0,23365,apache-superset,1.0.1,1
1,0,1,0,1,0,1,0,2,1,176,2309,493,0,5434,10,3,1,1,80,nanopb,0.4.1.dev978,1
1,3,2,0,1,0,1,0,43,1,411,5262,18,2,8453,13,4,1,16,177559,pymatgen,2023.5.8,1
1,0,3,0,0,0,1,0,19,1,248,1025,380,0,3488,3,1,1,1,63,embedchain,0.0.29,1
1,0,10,1,1,0,1,0,0,0,89,6392,1485,0,80751,1,2,1,0,351,products-atcontenttypes,2.0b10,1
1,0,2,0,1,0,1,0,19,1,1069,2596,1,3,3976,10,3,1,1,262,strawberry-graphql,0.114.0,1
0,0,2,0,1,0,1,0,0,1,74,2787,295,0,5780,0,1,1,0,60,vyper,0.1.0b1,1
1,0,2,0,1,1,1,0,0,0,44,5357,226,1,0,8,1,1,0,358,splunk-sdk,1.6.3,1
0,0,3,0,0,0,1,0,25,1,310,2171,16,0,79,0,1,1,1,188,vantage6-server,3.0.0b1,1
1,0,1,0,0,0,1,0,48,0,176,2997,8,0,613,10,1,1,1,13227,neutron,13.0.0.0b1,1
1,0,3,1,1,0,1,0,0,1,266,3801,7,1,4235,11,3,1,0,2647,diffoscope,217,1
1,0,2,0,1,0,1,0,0,0,143,4667,2948,0,7,0,2,1,0,1575,ajenti,1.2.19.6,1
0,0,2,0,1,0,1,0,14,1,74,2787,295,0,6010,3,1,1,1,215,vyper,0.1.0b10,1
1,0,1,0,1,0,1,0,0,0,237,4682,9,2,6135,1,2,1,0,1808,geonode,2.0b17,1
1,0,1,0,0,0,1,0,60,1,109,2668,21,0,1449,12,1,1,1,4536,ironic,26.1.2,1
1,0,4,0,1,0,1,0,0,0,84,3704,44,2,6892,12,1,1,0,49,b2,0.5.0,1
1,1,3,0,1,0,1,0,69,1,360,3999,450,2,7772,7,4,1,1,919,rasa,1.5.2,1
1,0,5,0,1,0,1,0,0,0,124,2304,1,2,21331,8,2,1,0,17,pytigergraph,0.0.5.2,1
1,0,1,0,0,0,1,0,0,0,76,3642,859,3,570,11,1,1,1,2820,transmute-core,0.4.11,1
1,0,4,0,1,0,1,0,0,0,48,4957,194,1,2940,9,2,1,0,14,django-two-factor-auth,0.1.0,1
1,0,3,0,0,0,1,0,21,1,248,1025,380,0,3490,3,1,1,1,75,embedchain,0.0.35,1
1,0,3,0,1,0,1,0,0,0,272,4650,8,3,170,17,2,1,0,4654,mercurial,3.8,1
1,0,3,1,1,0,1,0,42,1,286,4444,37,3,317,16,1,1,1,19111,wagtail,2.16rc2,1
1,0,3,0,0,0,1,0,25,1,623,7272,31,3,2297,9,2,1,1,2772,setuptools,54.2.0,1
1,0,1,0,1,0,1,0,0,0,1238,3716,1038,0,0,0,1,1,1,30938,sickrage,9.3.58.dev2,1
1,0,1,0,1,0,1,0,0,0,378,4791,16,0,28790,0,2,1,0,1409,nuitka,0.5.13.4,1
1,0,2,0,1,0,1,0,0,0,200,4532,6,3,2264,11,2,1,1,78,marshmallow,1.2.0,1
1,0,1,0,1,0,0,0,15,1,153,3470,1,3,13560,9,1,1,1,4358,rdiffweb,2.3.5,1
1,0,2,0,1,0,1,0,17,1,1069,2596,1,0,3659,7,3,1,1,159,strawberry-graphql,0.73.7,1
1,0,2,0,1,0,1,0,0,0,188,3230,3,1,2084,12,1,1,0,19,uvicorn,0.3.19,1
1,0,3,0,0,0,1,0,40,1,623,7272,31,3,2659,9,2,1,1,3563,setuptools,61.3.0,1
1,0,5,0,1,0,1,0,0,0,73,6809,532,3,5937,13,2,1,1,290,webob,1.7.0,1
1,0,0,1,1,0,1,0,23,1,78,2081,4,2,21646,28,8,1,1,663,archivebox,0.4.13,1
2,0,2,0,1,1,1,0,2,1,99,5863,98,3,71,14,1,1,1,360,gitpython,3.1.22,1
1,0,1,0,1,0,1,0,0,0,17,4373,3092,0,306,0,2,1,0,2,micropython-select,0.1.2,1
1,0,4,0,1,0,1,0,0,0,109,5962,0,3,1432,12,2,1,1,1193,scrapy,0.24.6,1
1,0,1,0,1,0,1,0,0,0,63,3875,30,2,184,6,2,1,0,536,motioneye,0.29rc2,1
1,0,1,0,1,0,1,0,0,0,802,4563,0,1,7,7,2,1,0,101,netius,0.4.12,1
1,0,3,0,1,0,1,0,8,1,30,3073,695,2,13181,17,3,1,1,260,in-toto,0.4.1,1
1,0,2,1,1,0,0,0,36,0,86,5113,136,3,7010,17,1,1,1,1317,mitmproxy,5.1.0,1
1,0,1,0,1,0,1,0,0,1,148,2694,9,3,49129,18,2,1,49,13750,orjson,3.9.12,1
1,0,3,1,1,0,1,0,5,0,48,3136,13,0,14690,1,1,1,30,426566,onnx,1.14.0,1
1,0,3,0,1,0,1,0,18,1,1565,3875,6,2,1730,7,6,1,1,9400,homeassistant,0.104.0,1
1,0,10,0,1,0,1,0,0,1,420,4805,2,3,4943,17,7,1,0,12417,ansible,2.8.15,1
1,0,1,0,1,0,1,0,0,0,1238,3716,1038,0,0,0,1,1,1,30963,sickrage,9.3.61,1
1,0,2,0,1,0,1,0,0,0,188,3230,3,1,2123,12,1,1,0,23,uvicorn,0.5.1,1
1,0,6,1,1,0,1,0,0,0,65,6584,1617,3,573,10,2,1,0,289,py,1.1.0,1
1,0,1,0,1,0,1,0,2,0,370,2272,17,1,13046,18,1,1,1,947,copyparty,0.10.5,1
1,0,18,1,1,0,1,0,0,0,201,3906,28,0,353,8,2,1,1,19086,notebook,4.0.5,1
1,0,0,1,1,0,1,0,0,0,429,5806,2,3,1797,16,2,1,0,6354,django,1.3.3,1
1,0,3,1,1,0,1,0,0,0,83,6251,2246,3,25785,8,2,1,0,1368,zope2,2.13.15,1
1,0,1,0,1,0,1,0,0,0,802,4563,0,1,7,7,2,1,0,99,netius,0.3.9,1
1,0,5,1,1,0,1,0,0,1,209,3215,17,3,6524,22,1,1,0,6737,dash,2.0.0rc1,1
1,0,1,0,1,0,1,0,50,1,82,2409,50,3,7858,24,5,1,1,5854,octoprint,1.4.0rc1,1
1,0,1,0,1,0,1,0,6,1,6,2941,2937,0,6479,4,1,1,1,20,requests-xml,0.2.2,1
1,0,0,1,0,0,1,0,1,0,589,3596,29,1,194,7,1,1,1,6660,jupyterlab,0.7.0,1
1,0,1,0,1,0,1,0,6,0,77,2364,53,1,2610,5,1,1,1,1319,nfstream,0.2.0,1
1,0,1,0,0,0,1,0,0,1,123,1859,5,0,6402,3,2,1,1,44129,mpxj,10.7.0,1
1,0,2,0,0,0,1,0,0,0,50,4637,1256,0,740,6,1,1,0,266,psiturk,2.3.10,1
1,0,1,0,0,0,1,0,43,1,88,2626,8,0,2697,10,1,1,1,3306,glance,21.0.0.0rc2,1
1,0,2,0,1,0,0,0,70,0,146,2866,1696,3,5628,20,2,1,1,30504,shuup,1.9.9,1
1,0,3,0,1,0,0,0,19,0,97,3397,1170,3,751,18,2,1,6,2603316,tensorflow-gpu,2.5.3,1
1,0,1,0,1,0,1,0,0,0,106,4411,133,2,14154,16,2,1,0,319,pywb,0.11.5,1
1,0,0,1,0,0,1,0,1,0,589,3596,28,1,194,7,1,1,1,6671,jupyterlab,0.9.0,1
1,1,2,0,1,0,1,0,76,1,293,1122,8,0,9896,5,3,1,1,15,langflow,1.0.10,1
0,0,10,0,0,0,1,0,0,1,500,2754,2,3,16839,7,0,0,0,1364,matrix-synapse,1.7.0,1
1,0,2,0,1,0,1,0,0,0,32,4815,969,3,3235,6,2,1,0,5,django-js-reverse,0.3.1,1
1,0,1,0,1,0,1,0,0,1,230,2201,14,0,2369,0,1,1,0,2396,chia-blockchain,1.0b21,1
1,0,2,0,1,0,1,0,18,1,380,4530,0,3,6790,9,1,1,1,3166,flask-appbuilder,2.3.1,1
1,0,5,0,1,0,1,0,0,0,559,3187,699,0,9,0,1,1,0,374,indy-node,1.8.0.dev942,1
1,0,1,0,1,0,1,0,0,0,755,4871,10,3,3237,15,2,1,0,15607,tendenci,5.1.273,1
1,0,0,1,1,0,1,0,14,1,589,3596,29,3,8783,10,1,1,1,15965,jupyterlab,2.2.8,1
1,0,8,0,1,0,1,0,0,0,110,5151,1105,0,1109,0,2,1,0,125,fedmsg,0.2.8,1
0,0,11,0,1,0,0,0,10,0,142,3232,15,0,10,0,0,0,9,212738,ray,0.2.2,1
1,0,1,0,1,0,1,0,0,0,89,4254,109,3,6620,14,1,1,1,595,asyncssh,1.16.0,1
1,0,2,0,1,0,1,0,0,0,101,4134,6,1,12106,14,1,1,0,3178,qutebrowser,0.11.1,1
1,0,1,0,1,1,0,0,76,0,373,5209,989,0,2388,8,1,1,1,46760,sentry,21.6.0,1
1,0,1,0,1,0,1,0,0,0,1238,3716,1038,0,0,0,1,1,1,20571,sickrage,9.3.25,1
1,0,1,0,1,0,1,0,0,0,802,4563,0,1,7,12,2,1,0,230,netius,1.3.2,1
1,0,1,0,1,0,1,0,3,1,57,2737,33,1,7737,14,1,1,10,23196,imagecodecs,2019.11.5,1
1,0,3,0,1,0,0,0,5,0,97,3398,1171,3,7,9,2,1,11,941203,tensorflow-gpu,1.0.1,1
1,0,2,0,1,0,1,0,0,0,101,4019,1558,0,7,0,2,1,1,60,thefuck,1.41,1
1,0,2,0,1,0,1,0,2,0,200,4532,6,3,2643,11,1,1,1,184,marshmallow,3.0.0b6,1
1,0,1,0,1,0,1,0,0,0,237,4682,9,2,7045,1,2,1,0,3475,geonode,2.4b18,1
1,1,2,0,1,0,1,0,27,1,500,1148,6,0,5276,8,3,1,1,1284,llama-index,0.8.54,1
1,0,1,0,0,0,1,0,28,0,266,1041,418,0,11266,3,1,1,1,2279,lollms,5.7.8,1
1,0,1,0,1,0,1,0,0,0,755,4871,10,3,807,15,1,1,0,18180,tendenci,7.3.10,1
1,0,1,0,1,0,1,0,45,1,291,4290,29,3,51290,17,1,1,1,8863,mayan-edms,4.1b2,1
1,0,1,0,1,0,1,0,0,0,291,4290,29,3,7664,14,2,1,1,7728,mayan-edms,2.0.2,1
1,0,4,0,1,0,1,0,0,0,108,6374,115,1,3823,10,2,1,0,213,joblib,0.4.2.dev,1
1,0,4,0,1,0,1,0,0,0,30,7543,433,2,172,5,2,1,0,498,formencode,0.5,1
1,0,1,0,1,0,1,0,0,0,58,4356,3089,1,7,5,2,1,0,808,eve-srp,0.8.6,1
1,0,1,0,1,0,1,0,62,1,1238,3716,1038,0,0,0,1,1,1,27831,sickrage,9.4.184.dev5,1
1,0,3,0,1,0,1,0,0,0,623,7272,31,3,66401,17,2,1,1,2101,setuptools,1.3.1,1
1,0,2,0,1,0,1,0,25,1,1069,2596,1,3,4132,11,9,1,1,437,strawberry-graphql,0.196.0.dev1689676980,1
0,0,1,0,1,0,1,0,30,1,176,2866,2,0,6528,2,4,1,1,27462,mlflow,1.17.0,1
0,1,9,1,1,0,1,0,4,0,62,3311,52,0,1997,5,1,1,12,309534,pyarrow,0.13.0,1
1,0,1,0,1,0,1,0,3,0,370,2272,17,2,27428,19,1,1,1,1052,copyparty,0.11.26,1
1,0,7,1,1,0,1,0,0,0,38,2654,8,0,0,1,1,1,0,9,jupyter-server-proxy,1.0b8,1
1,0,1,0,1,0,1,0,23,0,536,2375,0,1,1809,10,1,1,1,432,invenio-rdm-records,0.30.6,1
1,0,8,0,1,0,1,0,13,0,263,3838,22,0,169,0,1,1,1,607,distributed,1.16.0,1
1,0,2,0,1,0,1,0,22,1,1069,2596,1,3,4132,11,9,1,1,373,strawberry-graphql,0.164.0,1
1,0,5,0,1,0,1,0,0,0,559,3187,699,0,9,0,1,1,0,395,indy-node,1.9.1rc1,1
1,0,10,0,1,0,1,0,0,1,420,4805,2,3,5576,18,7,1,0,30018,ansible,3.0.0b1,1
1,0,1,0,1,0,1,0,52,1,291,4290,29,3,95272,17,6,1,1,9810,mayan-edms,4.2.12,1
1,0,2,0,1,0,1,0,0,0,191,2845,18,1,4065,9,1,1,0,19,starlette,0.3.7,1
0,0,1,0,1,0,1,0,98,1,486,1261,5,0,5732,6,2,1,1,1334,langchain,0.2.0rc1,1
1,0,3,0,1,0,1,0,0,0,93,6679,20,3,9503,10,2,1,0,1674,gdal,1.5.2,1
1,0,3,0,1,0,1,0,0,0,158,5352,115,3,666,23,2,1,0,179,autobahn,0.8.8,1
0,0,3,0,1,0,1,0,80,1,158,5352,115,3,10787,22,1,1,1,2684,autobahn,20.7.1,1
1,0,1,0,1,0,1,0,43,1,291,4290,29,3,57721,18,1,1,1,6163,mayan-edms,3.2.8,1
1,0,1,0,0,0,1,0,1,1,3,1813,1592,0,5127,7,2,1,1,30,s3scanner,2.0.1,1
1,0,1,0,1,0,1,0,17,1,252,4268,12,3,4434,13,1,1,1,241,alerta-server,7.5.1,1
1,0,1,0,1,0,1,0,6,1,69,3055,18,3,20377,11,1,1,1,1411,apprise,0.8.1,1
1,0,4,0,1,0,1,0,0,0,70,2562,38,3,4743,11,1,1,0,85,b2sdk,1.0.0,1
1,0,2,0,1,0,1,0,92,1,179,3382,1,3,2771,10,1,1,1,55516,pretix,4.4.1,1
0,0,4,0,1,0,0,0,1,0,60,2819,63,3,13589,22,1,1,20,895706,opencv-contrib-python,3.4.10.37,1
1,0,4,0,1,0,1,0,0,0,114,5543,1435,1,7959,6,2,1,0,22,kotti,0.1a2,1
1,0,4,0,1,0,1,0,0,1,161,5000,9,3,22072,10,1,1,20,344938,couchbase,4.0.2,1
1,0,4,0,1,0,1,0,0,0,109,5962,0,3,1432,10,2,1,0,737,scrapy,0.22.0,1
1,0,1,0,1,0,0,0,132,1,237,4682,9,3,6608,7,2,1,1,23879,geonode,4.0.1,1
1,0,1,0,0,0,1,0,50,1,288,2679,8,2,19750,23,2,1,1,6032,fastapi,0.68.2,1
1,0,1,0,1,0,1,0,54,1,1238,3716,1038,0,0,0,1,1,1,32022,sickrage,9.4.85.dev28,1
1,0,0,1,0,0,1,0,9,1,140,2881,136,0,3493,2,1,1,1,50575,hail,0.2.5,1
1,0,2,0,1,0,1,0,24,1,380,4530,0,3,6686,11,1,1,1,8547,flask-appbuilder,4.3.4,1
1,0,1,0,1,0,1,0,0,0,36,3253,150,2,8975,20,1,1,0,33,clickhouse-driver,0.0.12,1
1,1,2,0,1,0,1,0,33,1,102,2495,2,2,10542,25,6,1,1,2813,pyload-ng,0.5.0b3.dev46,1
1,0,1,0,1,0,1,0,0,0,47,5711,1567,0,1074,0,2,1,0,96,transifex-client,0.6.1,1
1,0,1,0,1,0,1,0,4,0,79,4660,1,1,2879,7,1,1,1,13,json2xml,3.0.0,1
1,0,1,0,0,0,1,0,40,0,88,2625,7,0,2741,8,1,1,1,3238,glance,18.0.0.0b1,1
1,0,1,0,1,0,1,0,9,1,134,917,11,3,2389,24,2,0,1,1187,cadwyn,4.6.0,1
1,0,3,0,1,0,1,0,0,0,1565,3875,6,2,0,9,2,1,1,8693,homeassistant,0.58.0,1
1,0,3,0,1,0,1,0,6,0,107,5963,92,0,25803,9,1,1,1,281,urllib3,1.18.1,1
1,0,3,0,1,0,1,0,22,1,1565,3874,5,2,1714,7,6,1,1,26302,homeassistant,2022.3.8,1
1,0,5,0,1,0,1,0,0,0,141,5526,16,2,7,8,2,1,0,158,djangorestframework,2.0.0,1
1,0,3,0,1,0,1,0,0,0,1565,3875,6,2,0,8,2,1,1,9142,homeassistant,0.65.0,1
1,0,1,0,0,0,1,0,15,0,266,1041,418,0,10600,3,1,1,1,62907,lollms,2.0.14,1
1,0,2,0,1,0,1,0,0,0,141,5782,309,2,10872,12,2,1,0,295,mezzanine,0.12.2,1
1,0,2,0,1,0,1,0,0,1,577,2759,37,0,4226,3,2,1,0,59,mindsdb,1.7.6,1
1,0,2,0,1,0,1,0,20,1,1069,2595,0,3,3976,10,7,1,1,298,strawberry-graphql,0.125.0,1
1,0,2,0,1,0,1,0,0,0,60,6421,38,3,521,19,2,1,0,135,markdown2,2.2.1,1
1,0,1,0,1,0,1,0,0,0,46,3656,437,2,7,7,1,1,0,9,fastecdsa,1.0.0b1,1
1,0,9,0,1,0,1,0,0,0,73,5314,120,0,4220,17,2,1,10,60670,scikit-learn,0.17,1
1,0,0,1,1,0,1,0,0,0,755,5534,22,3,1887,18,2,1,0,452,trytond,2.8.15,1
1,0,11,0,1,0,1,0,33,1,168,3143,15,3,55817,23,5,1,25,37860,snowflake-connector-python,3.7.0,1
1,0,4,0,1,0,1,0,10,0,109,5962,0,3,2373,16,1,1,1,1088,scrapy,1.1.0,1
1,0,1,1,1,0,1,0,0,0,153,4474,2,0,1937,20,1,1,20,25864,cryptography,1.2.2,1
0,0,1,0,1,0,1,0,30,1,165,3068,21,2,5165,11,7,1,1,432,datasette,0.63.3,1
1,0,2,0,1,0,0,0,76,0,100,3744,17,0,258,0,2,1,1,23977,indico,2.1.8,1
1,0,5,0,1,0,1,0,0,0,224,6191,14,3,11591,18,2,1,1,1762,celery,3.1.12,1
1,0,3,0,1,0,1,0,0,0,68,7101,11,3,973,7,2,1,0,5425,pygments,1.0,1
1,0,1,0,1,0,1,0,0,0,121,3955,21,2,5717,15,2,1,0,495,borgbackup,1.0.9rc1,1
1,0,2,0,1,0,1,0,0,0,191,2845,18,1,4065,9,1,1,0,17,starlette,0.3.6,1
1,0,3,1,1,0,1,0,14,1,570,2614,1,0,555,7,7,1,1,2537,esphome,1.20.2,1
0,0,3,0,0,0,1,0,26,1,310,2171,16,0,4857,0,1,1,1,234,vantage6-server,3.8.8rc3,1
1,0,1,0,1,0,1,0,0,0,121,3955,21,2,7626,15,2,1,0,413,borgbackup,1.0.0rc2,1
0,1,6,1,1,0,1,0,1,1,104,5735,46,3,717,18,2,1,27,704232,scipy,1.2.1,1
1,0,2,0,1,0,1,0,22,1,382,4531,0,3,8214,9,1,1,1,3486,flask-appbuilder,3.3.4,1
1,0,1,0,1,0,1,0,0,0,755,4871,10,3,806,15,2,1,0,17380,tendenci,7.2.63,1
0,0,2,0,1,0,1,0,1,1,90,2523,31,0,0,3,1,1,1,81,awsiotsdk,1.5.13,1
